 甘肃金城联合大学工民建专业读大专,1986.09-1989.07,甘肃省,甘肃金城联合大学工民建专业读大专,-1
 甘肃机械工业设计研究院建筑师,1992.04-1997.08,甘肃省,甘肃机械工业设计研究院建筑师,-1
年毕业于南京艺术学院工艺美术系装潢专业,1993,南京市,南京艺术学院工艺美术系装潢专业,-1
 获得学士学位；,1993,南京市,-1,-1
年毕业于苏州大学艺术学院设计艺术学专业,2000,苏州市,苏州大学艺术学院设计艺术学专业,-1
年,1985,-1,-1,-1
 毕业于台州师专中文专业,1985,台州市,台州师专中文专业,-1
 晋升记者资格,2006.09,-1,-1,记者
 海南省县党政领导班子副职公选干部；,2010.12-2011.01,海南省,-1,干部
 海南黎族苗族自治州商业学校财会专业读书；,1978.09-1982.07,海南省,海南黎族苗族自治州商业学校,-1
——至今,2007.02,-1,-1,-1
至今,2008.3,-1,-1,-1
 6,2017.4,-1,-1,-1
医政处,2014.7,海南省,医政处,-1
省卫生应急办公室,2014.7,海南省,省卫生应急办公室,-1
行政审批办公室,2014.7,海南省,行政审批办公室,-1
-,2015.12,-1,-1,-1
年毕业于北方工业大学企业管理专业,1963.,-1,北方工业大学,-1
 年毕业于东北大学管理工程专业,1994,-1,东北大学,-1
 在省委组织部与南京大学,2000.09-2002.07,南京市,省委组织部,-1
年,2007,-1,-1,-1
 江苏省江都县双沟乡挂职任乡长助理,1992.07-1992.12,江苏省,-1,乡长助理
 分管国土资源,2006.12-2014.04,桂林市资源县,-1,-1
环保,2006.12-2014.04,桂林市资源县,-1,-1
——至今,2015.12,-1,-1,-1
 定安县永丰区宣传干事,1982.07,定安县,-1,干事
 广东省青年干部学院青年学专业学习；,1986.09,广东省,-1,干部
 获得海南大学农业推广硕士学位,2008.06,海南省,海南大学农业推广硕士学,-1
 晋升副厅级,2011.10,-1,-1,-1
 儋县政府办办事员,1991.01-1992.11,儋县,-1,办事员
科员,1991.01-1992.11,儋县,-1,科员
十届,2011.10,海南省,-1,-1
 后为海南省,1988.04,海南省,-1,-1
 待分配；,1986.07-1986.08,-1,-1,-1
 海南省三亚市富亚经济开发贸易公司职员；,1989.07-1990.04,三亚市,海南省三亚市富亚经济开发贸易公司,-1
 海南省三亚市财政局市税收财务大检查办公室,1990.04-1997.09,三亚市,海南省三亚市财政局市税收财务大检查办公室,-1
人事教育科,1990.04-1997.09,三亚市,-1,-1
 晋升天气气候研究员任职资格；,2006.12,-1,-1,研究员
 获西南师范大学文学硕士学位,1998.12,-1,西南师范大学,-1
下乡知青,1974.08-1976.12,-1,-1,知青
 副主任,2003.02,-1,-1,副主任
其间:,2003.02,-1,-1,-1
 主任,2003.02-2006.09,-1,-1,主任
 峨边县共和中心校任教；,1982.07-1996.07,峨边县,-1,任教
 金口河区和平中心校教导主任；,1996.07-1998.03,乐山市金口河区,-1,主任
 马边彝族自治县政府党组成员,2006.09-2007.09,马边彝族自治县,-1,成员
 任办公厅副处级,1999.4-2002.5,-1,-1,-1
正处级秘书；,1999.4-2002.5,-1,-1,秘书
在河南新乡挂职,2003.7-2004.6,河南省,-1,-1
 贵州省六枝特区党校干训班学习；,1981.01-1982.10,贵州省,-1,学习
 贵州省六枝特区牛场乡秘书；,1982.10-1983.03,贵州省,-1,秘书
 贵州省六枝特区新场区干事,1983.03-1990.09,贵州省,-1,干事
秘书,1983.03-1990.09,贵州省,-1,秘书
办公室主任,1983.03-1990.09,贵州省,-1,主任
起,2017.09,-1,-1,-1
获副研究员职称,2006.11,-1,-1,副研究员
获编审职称,2011.12,-1,-1,-1
 在四川大学文学与新闻学院在职攻读博士学位,2008.9-2011.6,四川省,四川大学文学与新闻学院,-1
 湖北省荆州市第十三中学,1994.7-2001.8,湖北省,湖北省荆州市第十三中学,-1
起,2012.7,-1,-1,-1
部队摄影员；,1969.09-1975.09,-1,-1,-1
 贵州省贵阳照相中心店团支书,1975.09-1982.06,贵州省,-1,-1
副经理；,1975.09-1982.06,贵州省,-1,副经理
 贵州省贵阳市政府办公厅干部；,1986.10-1987.07,贵州省,-1,干部
——,2011.12,-1,-1,-1
 德国低温等离子体所作访问学者,2000.02-2000.11,德国,-1,访问学者
 湖南衡阳车江铜矿教育干事,1982.07-1987.08,湖南省,-1,干事
-至今,2017.01,-1,-1,-1
——,2017.11,-1,-1,-1
 －,1969,-1,-1,-1
 中山大学,2005.05-2005.08,大连市中山区,中山大学,-1
参加工作,1983.7,-1,-1,工作
获经济学硕士学位,1988.7,-1,-1,-1
 并留校任教；,1988.7,-1,-1,任教
4,,-1,-1,-1
一秘,1982-1991,三秘,-1,-1
 美国乔治敦大学进修,2000-2001,-1,美国乔治敦大学,-1
 驻马来西亚特命全权大使,2001-2003,马来西亚,-1,大使
-,2016,-1,-1,-1
副领事；,1992-1995,-1,-1,-1
 中国驻英国曼彻斯特总领事；,2011-2014,中国,-1,总领事
有一子,2014-2017,-1,-1,-1
 某集团军某师防化连副政治指导员,1978.09-1979.05,-1,-1,副政治指导员
 某集团军某师政治部宣传科副连职干事,1979.05-1980.02,-1,-1,干事
 某集团军某师政治部宣传科正连职干事,1980.02-1983.05,-1,-1,干事
 某集团军某师政治部宣传科副营职干事,1983.05-1984.08,-1,-1,干事
 某集团军某师政治部副主任,1989.06-1991.01,-1,-1,副主任
 某集团军某师某团政治委员,1991.01-1993.04,-1,-1,政治委员
 某集团军某师政治部主任,1993.04-1998.02,-1,-1,主任
 某集团军某师政治委员,1999.09-2003.03,-1,-1,政治委员
 海南省军区副政治委员,2006.10-2007.08,海南省军区,-1,副政治委员
机械员,1968.04-1973.03,武汉市,-1,-1
第八届,2008.03,湖南省,-1,-1
 1-2,2014.9,河南省,-1,-1
 毕业留校任教。,1982.7,-1,-1,任教
 获合肥工业大学土木工程系岩土工程硕士学位。,1988.6,合肥市,合肥工业大学土木工程系,-1
 取得工程师资格。,1989.10,-1,-1,工程师
 其中：,1992.7,合肥市,-1,-1
 兵团农二师33团宣传队队员；,1976.7,-1,兵团农二师33团宣传队,-1
 兵团农二师绿原报社副主编；,1991.1,-1,兵团农二师绿原报社,-1
 兵团农二师绿原报社主编；,1994.2,-1,兵团农二师绿原报社,-1
 中共辽宁省第十一,2011.11-2012.1,辽宁省,中共,-1
 获硕士学位,2002.9-2007.6,-1,-1,-1
 西安公路交通大学公路工程专业读大学；杨中慧近照,1978.,辽源市西安区,西安公路交通大学公路工程专业读大学,-1
 佛山市城乡规划处市政管理科工作；,1992.,佛山市,-1,工作
 佛山市禅城区副主席,2016.,佛山市,-1,副主席
 涉嫌严重违纪被调查4,2013.7,-1,-1,-1
5第十一届,,-1,-1,-1
蔡润,2015,-1,-1,-1
 男,2015,-1,-1,-1
生,1967.6,-1,-1,-1
 法学硕士。,1967.6,-1,-1,-1
二秘,1991-1996,三秘,-1,-1
 外交部条约法律司二秘,2000-2003,-1,外交部,-1
一秘,2000-2003,-1,-1,-1
 -驻斯里兰卡民主社会主义共和国特命全权大使,2015,斯里兰卡民主社会主义共和国,-1,大使
获得管理学博士学位,2000.09-2005.12,哈尔滨市,-1,-1
 国家林业投资公司森工项目部干部。,1990.07,-1,-1,干部
 年在澳门土地工务运输司担任测量员。,1977.-1986,-1,澳门土地工务运输司,-1
 第十届,1999.4,澳门特别行政区,-1,-1
 理论培训学习,1982-1983,-1,-1,学习
 确定为正局级,1995.05,-1,-1,-1
 年毕业于浙江省湖州二中。,1974,浙江省,-1,-1
部队战士,1976.12-1980.01,-1,-1,战士
文书；,1976.12-1980.01,-1,-1,文书
 7,2012.9,湖州市,-1,-1
 浙江大学行政管理自考,1997.10-2003.06,浙江省,浙江大学,-1
 下派青田县滩坑电站指挥部挂职,2007.03-2008.04,丽水市青田县,青田县滩坑电站指挥部,-1
 提名副市长候选人,2011.12,-1,-1,副市长
—,2015.09,-1,-1,-1
 浙师大中文专业函授,1984.08-1987.07,-1,浙师大,-1
 宁夏自治区党委组织部,1997.04-1997.07,-1,宁夏自治区党委组织部,-1
期中青年干部培训班学习,2010.03-2010.06,-1,-1,干部
 中外合作浙江汇庆竹木制品有限公司职员,1992.1-1993.1,中,浙江汇庆竹木制品有限公司,-1
 庆元县府办财贸秘书,1994.5-1997.5,庆元县,-1,秘书
 庆元县人民政府县长助理,2002.5-2002.12,庆元县人民政府,-1,县长助理
 7,2015.9,丽水市,-1,-1
 先后在那曲县兽防站,1982.04-1987.06,那曲县兽防站,-1,-1
 陶乐县县长助理；,1997.04-1998.01,陶乐县,-1,县长助理
——,2016.11,-1,-1,-1
至,2006.11,-1,-1,-1
 更名为中国宋庆龄基金会,2005.08,-1,中国宋庆龄基金会,-1
 浙江生产建设兵团独立十三团四营十五连通讯员,1970.06-1973.09,浙江省,浙江生产建设兵团独立十三团四营十五连,-1
八届,2012.11-2015.11,-1,-1,-1
九届,2012.11-2015.11,-1,-1,-1
十届,2012.11-2015.11,-1,-1,-1
—,2015.11,-1,-1,-1
进入中联部,1985.8,-1,中联部,-1
 曾先后在一局,1985.8,-1,-1,-1
党群外事协调局,1985.8,-1,党群外事协调局,-1
七局,1985.8,-1,七局,-1
 驻英国使馆公使；,2014.11-2016.11,-1,驻英国使馆,-1
——至今,2017.02,-1,-1,-1
——,2010.7,-1,-1,-1
年调国务院侨办,1992,-1,国务院,-1
他组织专家学者召开了“关中民俗艺术研讨会”,2008.,关中,-1,-1
1-2,,-1,-1,-1
 参加中国人民解放军,1968.03-1973.05,焦作市解放区,中国人民解放军,-1
 年进入沈阳天主教神学院就读；,1985,沈阳市,沈阳天主教神学院,-1
年毕业于沈阳天主教神学院,1990,沈阳市,沈阳天主教神学院,-1
 在沈阳主教座堂实习；,1990,沈阳主教座堂,-1,-1
在阜新民主教堂领受司铎圣品,1992.5,阜新民主教堂,-1,-1
 任沈阳堂区副主任司铎；,1992.5,沈阳堂,-1,副主任
年,1993,-1,-1,-1
 前往美国留学深造,1993,美国,-1,-1
获圣经学与神学双硕士学位,1996.5,-1,-1,-1
 年底归国,1996.5,-1,-1,-1
年起,1998,-1,-1,-1
年,1999,-1,-1,-1
教务长；,1999,沈阳市,-1,-1
 当选辽宁教区助理主教,2006.1,辽宁省,-1,助理
 荣晋牧职；,2006.5,-1,-1,-1
 圣伯多禄圣保禄宗徒节,2008.6,-1,-1,-1
 第九届中国天主教爱国会,2013.1,辽宁省,中国天主教爱国会,-1
参加工作,1985.8,-1,-1,工作
 在河北省高等教育自学考试法律专业学习,1984,河北省,-1,学习
 保定地委党史办,1983.11-1987.03,保定市,保定地委党,-1
研究室,1983.11-1987.03,保定市,研究室,-1
 武汉市,1960.2-1969.12,武汉市,-1,-1
湖北省体工队运动员；,1960.2-1969.12,湖北省,湖北省体工队,-1
 湖北省体工队跳水队教练员；,1969.2-1977.10,湖北省,湖北省体工队跳水队,-1
 国家跳水集训队教练员；,1977.10-1978.10,-1,国家跳水集训队,-1
教练员；,1978.10-1981.6,湖北省,-1,-1
教练员；,1981.6-1983.6,湖北省,-1,-1
 入信阳师范学院化学系就读。,1980.9,信阳市,信阳师范学院化学系,-1
毕业,1984.7,-1,-1,-1
 九届,2015.02,河南省,-1,-1
年,1999.-2002,-1,-1,-1
 赴美国马里兰大学研修,2004.7-2005.1,美国,马里兰大学,-1
 获工程硕士学位,2005.-2008,-1,-1,-1
 在榕江县农场当知青。,1974.1-1975.11,榕江县,-1,知青
—,2012.05,-1,-1,-1
 在同济大学学习英语,1980.04-1981.01,-1,-1,学习
 在美国哈佛大学肯尼迪学院进行项目研究；,2006.08-2007.01,美国,哈佛大学肯尼迪学院,-1
 在贵州省罗甸县当知青；,1968.12-1971.09,贵州省,-1,知青
获工商管理硕士学位；,1994.09-1997.06,浙江省,-1,-1
 浙江省浦江县知青。,1976.08,浙江省,-1,知青
 中共十五大,2016.11,山西省,中共十五大,-1
十七大,2016.11,山西省,十七大,-1
十届,2016.11,山西省,-1,-1
第十九届中央委员。。,,-1,-1,委员
 通河县创业公社经管站经管员,1981.2-1983.10,哈尔滨市通河县,通河县创业公社经管站,-1
 在军事经济学院军队财务专业学习,1995.09-1998.06,-1,-1,学习
 获中南财经政法大学工商管理硕士专业工商管理硕士,2008.12,-1,中南财经政法大学,-1
-,2011.04,-1,-1,-1
 济南军区某团战士,1969.02,济南军区,-1,战士
班长,1969.02,济南军区,-1,班长
排长,1969.02,济南军区,-1,排长
 驻香港部队副参谋长；,1994.03,香港,-1,副参谋长
 驻香港部队副司令员；,1997.03,香港,-1,副司令员
 甘肃省军区司令员；,2004.11,甘肃省军区,-1,司令员
 到龄退休,2014.03,-1,-1,-1
 更名为牧野区,2004.1,牧野区,-1,-1
市委,2001.9-2002.12,新乡市,市委,-1
 在鄢陵县彭店乡锻炼；,1991.6-1992.7,鄢陵县,-1,-1
 获华中科技大学经济学博士学位,2008.12,-1,华中科技大学,-1
 郑州市上街区聂寨乡干事,1982.08-1985.02,郑州市,-1,干事
起,1985.12,-1,-1,-1
起,2000.01,-1,-1,-1
起,2006.12,-1,-1,-1
 先后任师政治委员,2006.12,-1,-1,政治委员
起,2012.05,-1,-1,-1
起,2016.01,-1,-1,-1
生,1952.11,-1,-1,-1
 安徽肥西人,1952.11,安徽省,-1,-1
年作为舰艇编队副指挥员,2002,-1,-1,副指挥员
 参加了中国海军首次环球航行,2002,-1,中国海军,-1
 温州市委党校大专班学员,1985.09-1987.06,温州市,温州市委党校大专班,-1
 泰顺县县长助理,1997.12-1998.03,泰顺县,-1,县长助理
 援藏,1998.06-2001.11,藏,-1,-1
 留校待分配。,1967.09-1968.07,-1,-1,-1
 在浙江省安吉县东风林场劳动锻炼。,1968.07-1970.02,浙江省,-1,劳动
起,1976.03,-1,-1,-1
 部队服役。,1976.03,-1,-1,-1
起,1980.01,-1,-1,-1
起,1980.05,-1,-1,-1
起,1995.10,-1,-1,-1
起,1998.12,-1,-1,-1
起,1999.10,-1,-1,-1
起,2000.04,-1,-1,-1
起,2007.01,-1,-1,-1
起,2011.12,-1,-1,-1
起,2016.03,-1,-1,-1
 丽水市委党校中青班学员；,2002.09-2002.12,丽水市,丽水市委党校中青班,-1
 浙江大学法律本科自考,1997.01-2002.04,浙江省,浙江大学,-1
 年大学毕业后到安徽省合肥市园林系统工作。,1994,安徽省,-1,工作
 年到安徽省合肥市植物园工作。,1995,安徽省,-1,工作
—,2017.4,-1,-1,-1
 四川省广安县人民政府县长助理；,1993.03-1993.12,四川省,-1,县长助理
——,2006.12,-1,-1,-1
 青白江区龙王中学读高中,1979.08-1980.07,成都市青白江区,青白江区龙王中学,-1
金堂县悦来乡工作,1980.07-1981.12,金堂县,-1,工作
 任农经员,1980.07-1981.12,金堂县,-1,-1
中共南充市委市第四,2016.11,南充市,中共南充市委市第四,-1
5,,-1,-1,-1
的艰苦磨炼,2005.,-1,-1,-1
在这一过程中又层层淘汰,,-1,-1,-1
最终只有包括她在内的16名飞行学员,,-1,-1,-1
这16名女飞行员被授予了空军中尉军衔,,-1,空军,-1
并获得了飞行员证书和飞行等级证章——她们成为了我国军史上首批战斗机女飞行员。,,-1,-1,-1
 全省第三期赴美高级经济管理领导人才培训班学习,2002.01-2002.07,美,-1,学习
 海军少将军衔,2007.6,佛山市南海区,海军,-1
年汶川地震发生后,2008,汶川,-1,-1
 任广州军区副司令员,2008.12,广州军区,-1,副司令员
年,2010,-1,-1,-1
 晋升海军中将军衔。苏支前,2010,苏,晋升海军,-1
年,1979,-1,-1,-1
 曾参加中越战争,1979,中,-1,-1
 年被授予少将军衔。,2007,-1,-1,-1
 率部徒步进入震中,2008.5,-1,-1,-1
 任西藏军区司令。,2013.7,西藏军区,-1,-1
上午,2014.7,-1,-1,-1
 成都军区隆重举行晋升将官军衔仪式,2014.7,成都军区,-1,-1
 西藏军区司令员许勇晋升中将军衔,2014.7,西藏军区,-1,司令员
年后,1997,-1,-1,-1
 任南京军区副政治委员,2011.12,南京军区,-1,副政治委员
 晋升为中将军衔。,2013.8,-1,-1,-1
年,1999,-1,-1,-1
 国庆大典航空阅兵总指挥。,1999,国庆,-1,-1
师师长。,2002.,-1,-1,师长
 任兰州军区副司令员,2013.7,兰州军区,-1,副司令员
年,2016,-1,-1,-1
 任南疆军区司令员。,2000.12,南疆军区,-1,司令员
 任新疆军区司令员。,2007.12,新疆军区,-1,司令员
 任兰州军区副司令员,2011.7,兰州军区,-1,副司令员
 3-5,2011.7,兰州军区,-1,-1
 晋升中将军衔,2011.7,-1,-1,-1
 共青团十一,2011.7,-1,共青团,-1
 在江苏省南京市教育局挂职锻炼,1995.5-1995.11,南京市,江苏省南京市教育局,-1
年,2002.-2009,-1,-1,-1
 退休,2009.8,-1,-1,-1
同年7月1日,2013.6,-1,-1,-1
年晋升中将军衔。李殿仁,2002,-1,-1,-1
中将,2002,焦作市解放区,-1,-1
年淄博市中小学校干网络远程研修中,2009,中,淄博市中小学,-1
 李殿仁中将为本次培训讲授了《〈孙子兵法〉的科学价值及为将之道》课程,2009,中,-1,-1
代干,1975.12-1988.04,天津市,-1,-1
 2-3,2006.12-2007.01,天津市河北区,-1,-1
毕业于武汉化工学院机械工程系,1983.7,武汉市,武汉化工学院机械工程系,-1
 获工学学士学位。,1983.7,武汉市,-1,-1
 在东北工学院机械一系攻读硕士学位。,1987.9-1990.1,-1,东北工学院机械一系,-1
 在美国加州大学尔湾分校跟岗研修。,2012.09,-1,美国加州大学尔湾分校,-1
——,2016.11,-1,-1,-1
 部队服役;,1976.10-1981.10,-1,-1,-1
年起,2009,-1,-1,-1
年底,2011,-1,-1,-1
 加入中国民主促进会,2011,-1,中国民主促进会,-1
6,,-1,-1,-1
 4,2017.6,北京市,-1,-1
 天津市宝坻县城关镇高中,1984.07-1987.12,天津市,-1,-1
——,2010.06,-1,-1,-1
年,1999,-1,-1,-1
年,1978,-1,-1,-1
年,1980,-1,-1,-1
年,1983,-1,-1,-1
年,1986,-1,-1,-1
年,1993,-1,-1,-1
年,2001,-1,-1,-1
年,2002,-1,-1,-1
年,2003,-1,-1,-1
年,2007,-1,-1,-1
部队战士,1969.02-1974.02,-1,-1,战士
班长；,1969.02-1974.02,-1,-1,班长
 天津市二商局汽车队司机,1974.02-1976.12,天津市,天津市二商局汽车队司机,-1
任自治区政府派驻金融机构特派监督员,2013.03,-1,-1,-1
 获管理学博士学位,1997.08-2002.06,天津市,-1,-1
年起,1982,-1,-1,-1
年起,1990,-1,-1,-1
年起,1995,-1,-1,-1
年起,2012,-1,-1,-1
年起,2015,-1,-1,-1
 江苏省洛社师范中师函授毕业；,1978.9-1983.12,江苏省,江苏省洛社师范中师,-1
 无锡教育学院高等专科函授毕业；,1984.9-1987.4,无锡市,无锡教育学院,-1
荡口中心小学代课,1971.3-1989.4,-1,荡口中心小学代课,-1
-至今,2007.11,-1,-1,-1
 同心县马高庄乡工作,1982.03-1988.07,同心县,-1,工作
 加入中国共产党,1975.12,-1,中国共产党,-1
获哲学硕士学位,2011.09-2014.06,-1,-1,-1
